iter	Accuracy	Logloss
6558	0.9735859829	0.09814811266
6559	0.9735536656	0.09813660019
6560	0.9735805967	0.09812611203
6561	0.973564438	0.09811694561
6562	0.9735859829	0.09810517805
6563	0.9735698242	0.09809301232
6564	0.9735913691	0.09808006805
6565	0.9735967553	0.09806734921
6566	0.9736021416	0.09805689157
6567	0.9736075278	0.0980450973
6568	0.9735967553	0.09803605907
6569	0.9736021416	0.09802581744
6570	0.9736344589	0.098012636
6571	0.9736344589	0.09800118977
6572	0.9736560037	0.09799001913
6573	0.9736290727	0.09798091606
6574	0.9736236864	0.09796773061
6575	0.9736452313	0.0979562129
6576	0.9736506175	0.09794510246
6577	0.97366139	0.09793407325
6578	0.9736667762	0.09792641856
6579	0.9736775486	0.09791543853
6580	0.9736775486	0.09790530494
6581	0.9736990935	0.09789529823
6582	0.9737044797	0.09788283633
6583	0.9736883211	0.09787144615
6584	0.9736937073	0.09785901994
6585	0.9737098659	0.09784760434
6586	0.9737152522	0.09783561041
6587	0.9737152522	0.09782546394
6588	0.9737098659	0.09781436073
6589	0.9737044797	0.09780441926
6590	0.9736937073	0.09779455245
6591	0.9736883211	0.09778527447
6592	0.9737098659	0.09777156355
6593	0.9737098659	0.09775934015
6594	0.9737098659	0.09774785911
6595	0.9736937073	0.09773665656
6596	0.9736990935	0.09772576557
6597	0.9737206384	0.0977138153
6598	0.9737152522	0.09770277526
6599	0.973736797	0.09768982553
6600	0.9737583419	0.09767662227
6601	0.9737475695	0.09766469411
6602	0.9737798868	0.09765213601
6603	0.9737960454	0.09764191391
6604	0.9737960454	0.09763056478
6605	0.9738068179	0.09762102964
6606	0.9738283628	0.09760835578
6607	0.9738283628	0.09759651335
6608	0.973833749	0.09758214969
6609	0.9738445214	0.0975695192
6610	0.9738499076	0.09755881286
6611	0.9738499076	0.09754891552
6612	0.9738283628	0.09753836576
6613	0.9738229765	0.09752733909
6614	0.9738283628	0.09751891272
6615	0.9738391352	0.0975070237
6616	0.9738391352	0.09749635128
6617	0.9738283628	0.09748341909
6618	0.9738445214	0.0974737123
6619	0.9738229765	0.09746193954
6620	0.9738283628	0.09745077201
6621	0.9738229765	0.09743905344
6622	0.9738445214	0.0974297051
6623	0.973833749	0.09741783284
6624	0.9738229765	0.09740653036
6625	0.973833749	0.09739532043
6626	0.9738499076	0.09738265618
6627	0.9738552938	0.09737011267
6628	0.9738822249	0.09735847633
6629	0.9738714525	0.0973465329
6630	0.9738983836	0.09733549614
6631	0.9738929974	0.09732733119
6632	0.9738876112	0.09731646219
6633	0.9738929974	0.09730591999
6634	0.9738876112	0.09729574281
6635	0.9739037698	0.09728489736
6636	0.9739199285	0.09727463716
6637	0.973909156	0.09726600071
6638	0.9739199285	0.09725829212
6639	0.9739307009	0.09724772659
6640	0.973909156	0.09723783167
6641	0.9738929974	0.09722572975
6642	0.9739253147	0.0972118249
6643	0.9739414733	0.0972013281
6644	0.9739414733	0.09719017661
6645	0.9739468596	0.09717978703
6646	0.973957632	0.09716893006
6647	0.9739468596	0.09715860968
6648	0.9739630182	0.0971469397
6649	0.9739845631	0.09713321639
6650	0.9739845631	0.09712343652
6651	0.9739953355	0.09711013375
6652	0.9739737907	0.09709832149
6653	0.9739845631	0.09708716264
6654	0.974006108	0.09707679084
6655	0.974006108	0.09706602703
6656	0.9740007218	0.09705536729
6657	0.9740168804	0.09704501621
6658	0.9740222666	0.09703240764
6659	0.9740384253	0.09702060088
6660	0.9740384253	0.09701101968
6661	0.9740438115	0.09699955364
6662	0.9740438115	0.09698806386
6663	0.9740384253	0.09697577732
6664	0.9740545839	0.09696857738
6665	0.9740438115	0.09695853163
6666	0.9740599702	0.09694729145
6667	0.9740761288	0.09693878418
6668	0.9740761288	0.09693149425
6669	0.9740976737	0.09692164485
6670	0.974081515	0.09690984202
6671	0.9740761288	0.09690022029
6672	0.9740922875	0.09688828705
6673	0.9740869013	0.0968763537
6674	0.9741084461	0.09686455613
6675	0.9740922875	0.09685221564
6676	0.9741030599	0.096842042
6677	0.9741192186	0.09683191313
6678	0.9741138323	0.09682032723
6679	0.9741084461	0.09680891636
6680	0.974129991	0.09679811134
6681	0.9741515359	0.09678762909
6682	0.9741461497	0.0967765438
6683	0.9741892394	0.09676509762
6684	0.974178467	0.09675461637
6685	0.9741838532	0.09674370233
6686	0.9741623083	0.09673117821
6687	0.9741838532	0.09671915663
6688	0.9741946256	0.09670901728
6689	0.9741730808	0.09669820525
6690	0.9741838532	0.09668413423
6691	0.974178467	0.09667157499
6692	0.9741892394	0.09665879199
6693	0.9742053981	0.09664723284
6694	0.9742215567	0.09663745741
6695	0.9742484878	0.09662493755
6696	0.9742269429	0.09661380274
6697	0.9742323292	0.0966042715
6698	0.9742700327	0.09659322407
6699	0.9742646465	0.09658360692
6700	0.9742808051	0.09657090493
6701	0.9742969638	0.09656004116
6702	0.9742969638	0.09655038526
6703	0.97430235	0.09653752299
6704	0.9743077362	0.09652683433
6705	0.9743131224	0.09651682718
6706	0.9742915776	0.09650449863
6707	0.9743185087	0.09649405437
6708	0.9743238949	0.09648403624
6709	0.9743077362	0.09647547352
6710	0.9742969638	0.09646456451
6711	0.97430235	0.09645433677
6712	0.9743238949	0.09644252886
6713	0.9743400535	0.09643187676
6714	0.9743346673	0.09642174269
6715	0.9743400535	0.09641232406
6716	0.9743292811	0.09640167503
6717	0.9743131224	0.09639296202
6718	0.9743185087	0.09638130336
6719	0.9743346673	0.09637062751
6720	0.9743292811	0.09635972951
6721	0.9743238949	0.09634874955
6722	0.9743346673	0.09633915381
6723	0.9743346673	0.09632823036
6724	0.9743454398	0.09631822964
6725	0.9743400535	0.09630600099
6726	0.9743346673	0.09629568267
6727	0.9743454398	0.09628442408
6728	0.9743400535	0.09627443051
6729	0.974350826	0.09626175569
6730	0.9743831433	0.09625186381
6731	0.9743831433	0.09624121074
6732	0.9744046882	0.09623092419
6733	0.9743885295	0.09622663759
6734	0.9743885295	0.09621371513
6735	0.9743723709	0.09620156558
6736	0.9744046882	0.09619060756
6737	0.9744100744	0.09617981268
6738	0.9744423917	0.09616728111
6739	0.9744477779	0.09615610145
6740	0.9744423917	0.09614345959
6741	0.9744585504	0.09613330837
6742	0.9744800952	0.09611942171
6743	0.974474709	0.09610712594
6744	0.9744693228	0.09609837861
6745	0.974523185	0.09608703565
6746	0.9745070263	0.09607459641
6747	0.9745070263	0.09606328388
6748	0.9745177988	0.09605108303
6749	0.9745608885	0.09603901319
6750	0.9745555023	0.096027898
6751	0.9745339574	0.0960180681
6752	0.9745447299	0.09601058432
6753	0.9745393436	0.09599894488
6754	0.9745608885	0.09598698443
6755	0.9745608885	0.09597535681
6756	0.9745393436	0.09596179008
6757	0.9745393436	0.09595265655
6758	0.9745716609	0.09594283153
6759	0.9745824334	0.09593321859
6760	0.9745878196	0.09592439978
6761	0.9745878196	0.09591417816
6762	0.9745878196	0.09590429617
6763	0.9745932058	0.09589396195
6764	0.9745770472	0.09588316475
6765	0.9746039783	0.09587334985
6766	0.9746255231	0.09586246491
6767	0.9746524542	0.0958509298
6768	0.9746416818	0.09584244301
6769	0.9746632267	0.09582947603
6770	0.9746524542	0.09581861165
6771	0.974647068	0.09580716219
6772	0.9746686129	0.09579779316
6773	0.9746686129	0.09578606059
6774	0.9746578404	0.09577538812
6775	0.9746255231	0.09576662714
6776	0.9746416818	0.09575598027
6777	0.974647068	0.09574412241
6778	0.974647068	0.09573067937
6779	0.9746524542	0.09571982028
6780	0.9746901578	0.09570835581
6781	0.9746847715	0.09569924806
6782	0.9746847715	0.09568653784
6783	0.974695544	0.09567550318
6784	0.9747063164	0.09566485261
6785	0.9746847715	0.09565543458
6786	0.9747117026	0.09564563113
6787	0.9747117026	0.09563180367
6788	0.97474402	0.09562029918
6789	0.9747386337	0.09560821097
6790	0.9747224751	0.09559690035
6791	0.9747224751	0.09558838369
6792	0.97474402	0.09557985318
6793	0.9747494062	0.09557076612
6794	0.9747547924	0.0955588652
6795	0.9747332475	0.09554697324
6796	0.9747170889	0.09553529716
6797	0.9747224751	0.09552484815
6798	0.9747386337	0.09551637093
6799	0.9747224751	0.09550459225
6800	0.9747655648	0.09549320122
6801	0.9747763373	0.09548356816
6802	0.9747763373	0.09547597205
6803	0.974770951	0.09546747183
6804	0.9747817235	0.09545639976
6805	0.9747655648	0.09544551245
6806	0.9747871097	0.09543463399
6807	0.9747763373	0.09542448748
6808	0.9748032684	0.09541366676
6809	0.9747924959	0.09540366478
6810	0.9747817235	0.09539338202
6811	0.9747871097	0.09538208935
6812	0.9748032684	0.09537303494
6813	0.9748248132	0.09536248509
6814	0.974819427	0.09535196105
6815	0.9748301995	0.09534021007
6816	0.974819427	0.0953299734
6817	0.9748517443	0.09531997301
6818	0.9748571305	0.09530864465
6819	0.9748463581	0.09529847661
6820	0.9748625168	0.09528723304
6821	0.9748571305	0.09527866026
6822	0.9748732892	0.09526604682
6823	0.974867903	0.09525674058
6824	0.9748840616	0.09524636757
6825	0.9748625168	0.09523593745
6826	0.9748786754	0.09522446399
6827	0.9748948341	0.09521499341
6828	0.9749002203	0.0952031102
6829	0.9749002203	0.09519408561
6830	0.974916379	0.09518309285
6831	0.974916379	0.09517187277
6832	0.9749056065	0.09516183813
6833	0.9749109927	0.09514886436
6834	0.9749002203	0.09513801716
6835	0.9749056065	0.09512894569
6836	0.9749217652	0.09511854009
6837	0.9749271514	0.0951093922
6838	0.97494331	0.09509766987
6839	0.9749540825	0.09508706537
6840	0.97494331	0.0950747489
6841	0.97494331	0.0950643759
6842	0.9749540825	0.09505352989
6843	0.9749325376	0.0950432807
6844	0.9749756274	0.09503163072
6845	0.9749810136	0.09502528454
6846	0.9749756274	0.0950152391
6847	0.974991786	0.09500460934
6848	0.9749810136	0.09499275659
6849	0.9749756274	0.09498218644
6850	0.974991786	0.09497050517
6851	0.9749863998	0.09496057284
6852	0.9749810136	0.09494868001
6853	0.974991786	0.09493899732
6854	0.9749863998	0.09492497986
6855	0.9749810136	0.09491500638
6856	0.9749863998	0.09490538179
6857	0.9749810136	0.09489290337
6858	0.974991786	0.09488158631
6859	0.9749971722	0.09487089196
6860	0.9749863998	0.09485890829
6861	0.9750025585	0.09484848031
6862	0.9750618069	0.09483686739
6863	0.9750618069	0.09482910363
6864	0.9750564206	0.09481809783
6865	0.9750671931	0.09480751917
6866	0.975088738	0.09479721823
6867	0.975088738	0.09478445583
6868	0.9750671931	0.09477514327
6869	0.9750671931	0.09476734335
6870	0.9750671931	0.09475875817
6871	0.9750564206	0.09474906262
6872	0.975088738	0.09473726126
6873	0.9751102828	0.09472772529
6874	0.9750833517	0.09471801486
6875	0.9751048966	0.09470769948
6876	0.9750995104	0.09469868444
6877	0.9751048966	0.09468493361
6878	0.9750941242	0.09467381841
6879	0.975088738	0.09466196341
6880	0.9750941242	0.09465008591
6881	0.9750671931	0.09463878324
6882	0.9750725793	0.09463063508
6883	0.9750671931	0.09462087057
6884	0.9750618069	0.09460992689
6885	0.9750779655	0.09459891109
6886	0.975088738	0.09458656339
6887	0.9750941242	0.09457660677
6888	0.9750833517	0.09456582396
6889	0.9750995104	0.09455259817
6890	0.9751048966	0.09454411602
6891	0.9750995104	0.09453699503
6892	0.9750941242	0.09452783722
6893	0.9751318277	0.09451725351
6894	0.9751318277	0.09450639726
6895	0.9751587588	0.0944969866
6896	0.9751426001	0.09448620782
6897	0.9751964623	0.09447593659
6898	0.9751910761	0.09446661166
6899	0.9752180072	0.09445639621
6900	0.9752018486	0.09444748172
6901	0.9752341659	0.09443621531
6902	0.9752449383	0.09442511465
6903	0.9752557107	0.09441663042
6904	0.9752395521	0.09440583593
6905	0.9752341659	0.09439489015
6906	0.9752503245	0.09438253394
6907	0.9752557107	0.09437202623
6908	0.975261097	0.09435941474
6909	0.975261097	0.09434987184
6910	0.9752718694	0.09433966831
6911	0.9753095729	0.09432831744
6912	0.9753203454	0.09431894787
6913	0.9753203454	0.09431068139
6914	0.9753203454	0.09430049347
6915	0.9753041867	0.09428786504
6916	0.9752934143	0.09427902745
6917	0.975336504	0.09426649388
6918	0.975336504	0.09425491359
6919	0.975336504	0.09424358724
6920	0.9753418902	0.09423110227
6921	0.975336504	0.09421994642
6922	0.9753149591	0.09420974057
6923	0.9753203454	0.09420063811
6924	0.975336504	0.09419135765
6925	0.9753472765	0.09418275888
6926	0.9753095729	0.09417173811
6927	0.9753311178	0.09416289855
6928	0.9753634351	0.09414950867
6929	0.9753526627	0.09414016583
6930	0.9753580489	0.09413386221
6931	0.9753472765	0.0941223664
6932	0.9753688213	0.09411468218
6933	0.9754011386	0.09410342122
6934	0.9753795938	0.0940934877
6935	0.9753903662	0.09408322788
6936	0.9754172973	0.09407166174
6937	0.975433456	0.0940617581
6938	0.9754119111	0.09405149114
6939	0.9754065249	0.09404049984
6940	0.9754065249	0.09402896503
6941	0.9754280697	0.09402042095
6942	0.9754388422	0.09400866743
6943	0.975433456	0.09399906345
6944	0.9754280697	0.09399134327
6945	0.9754442284	0.09397813363
6946	0.9754442284	0.09397229148
6947	0.9754711595	0.0939600803
6948	0.9754819319	0.09394861735
6949	0.9754657733	0.09393879833
6950	0.9754496146	0.09392891443
6951	0.9754172973	0.09391774526
6952	0.9754280697	0.09390881149
6953	0.9754496146	0.09389840655
6954	0.9754442284	0.09389073278
6955	0.9754496146	0.09387973152
6956	0.9754442284	0.09386981832
6957	0.9754765457	0.09386087303
6958	0.9754550008	0.09385020895
6959	0.9754550008	0.09383816519
6960	0.9754603871	0.09382919471
6961	0.9754980906	0.09381689739
6962	0.9754873181	0.09380502729
6963	0.9754765457	0.09379444139
6964	0.975508863	0.09378271712
6965	0.975508863	0.09376905836
6966	0.9754980906	0.09375905641
6967	0.9755034768	0.09374987774
6968	0.9754980906	0.09374026113
6969	0.975508863	0.09373004692
6970	0.9755034768	0.09372422405
6971	0.9755034768	0.09371108882
6972	0.9755142492	0.09370238292
6973	0.975508863	0.09369167997
6974	0.9755034768	0.09368221232
6975	0.9754927044	0.09367222935
6976	0.9754927044	0.09366226559
6977	0.9755034768	0.09365178681
6978	0.975557339	0.09363930146
6979	0.9755465666	0.09362802017
6980	0.9755842701	0.09361836081
6981	0.9756165874	0.09360729905
6982	0.9756112012	0.09359935317
6983	0.9756004287	0.09359117304
6984	0.9756004287	0.09358154527
6985	0.9755842701	0.09357155384
6986	0.9755788839	0.09356385146
6987	0.975605815	0.09355215809
6988	0.975605815	0.09354129614
6989	0.9755950425	0.09352848051
6990	0.9756165874	0.09351798831
6991	0.9756165874	0.09350869774
6992	0.9756273598	0.09349892664
6993	0.9756219736	0.09348540512
6994	0.9756273598	0.09347189168
6995	0.9756327461	0.09346136026
6996	0.9756435185	0.09345128905
6997	0.9756435185	0.09344175965
6998	0.9756165874	0.09343416
6999	0.9756435185	0.0934233692
7000	0.9756489047	0.09341342038
7001	0.9756273598	0.0934029867
7002	0.9756489047	0.09339190301
7003	0.9756596772	0.09337965815
7004	0.9756542909	0.0933676529
7005	0.9756866082	0.09335642389
7006	0.9756973807	0.09334579191
7007	0.9756973807	0.09333403615
7008	0.9757027669	0.09332316962
7009	0.975729698	0.09331317158
7010	0.9756919945	0.09330418286
7011	0.9756919945	0.09329287337
7012	0.9756973807	0.09328241026
7013	0.9757027669	0.09327223242
7014	0.9757350842	0.09326287957
7015	0.9757512429	0.09325149851
7016	0.9757512429	0.0932405467
7017	0.9757512429	0.09322949103
7018	0.9757404704	0.09321737521
7019	0.9757458567	0.09320811418
7020	0.975778174	0.09319536455
7021	0.9757889464	0.09318504673
7022	0.9757835602	0.09317801492
7023	0.9757620153	0.09316630444
7024	0.9757727877	0.09315849296
7025	0.975778174	0.09314935246
7026	0.9757889464	0.09314072234
7027	0.975778174	0.09313167427
7028	0.9757943326	0.09312063064
7029	0.9757727877	0.09311333508
7030	0.9757889464	0.09310486818
7031	0.9757997188	0.09309314278
7032	0.9757943326	0.09308296381
7033	0.9757835602	0.09307266306
7034	0.9757889464	0.09306044968
7035	0.9758266499	0.09305004461
7036	0.9758158775	0.09303893786
7037	0.9758212637	0.09302809427
7038	0.9758212637	0.09302028698
7039	0.9758481948	0.09300971602
7040	0.9758805121	0.09299927277
7041	0.9758966708	0.0929884057
7042	0.9758805121	0.09298023211
7043	0.9758858983	0.09297017386
7044	0.9758805121	0.0929585665
7045	0.9758751259	0.09294834346
7046	0.9758751259	0.0929381775
7047	0.9758589672	0.09292752811
7048	0.9758589672	0.09291835339
7049	0.9758912846	0.09290738182
7050	0.9758805121	0.09289728999
7051	0.9758912846	0.09288580855
7052	0.975902057	0.0928761615
7053	0.9759128294	0.09286718661
7054	0.9759343743	0.09285633295
7055	0.9759451467	0.09284482085
7056	0.9759397605	0.09283350216
7057	0.9759397605	0.09282699896
7058	0.9759613054	0.09281742287
7059	0.9759613054	0.09280579247
7060	0.9759613054	0.09279358623
7061	0.9759882365	0.09278440674
7062	0.9759936227	0.0927747418
7063	0.9759613054	0.0927644738
7064	0.9759774641	0.09275467098
7065	0.9759990089	0.09274360503
7066	0.9759990089	0.09273294018
7067	0.9759936227	0.09272226803
7068	0.9759828503	0.09271331314
7069	0.9759936227	0.09270389368
7070	0.9760528711	0.09269349187
7071	0.9760313262	0.09268437938
7072	0.9760636436	0.09267338603
7073	0.9760582573	0.09266241548
7074	0.9760582573	0.09265337715
7075	0.9760798022	0.09264279355
7076	0.976074416	0.09263252119
7077	0.9760636436	0.09262295108
7078	0.9760798022	0.09261517564
7079	0.976074416	0.09260637202
7080	0.9760851884	0.09259494368
7081	0.9760905747	0.09258620954
7082	0.9760851884	0.09257709086
7083	0.9760959609	0.09256735211
7084	0.9761175057	0.0925579902
7085	0.9761444368	0.09254684206
7086	0.9761175057	0.09253628034
7087	0.9761175057	0.09252697145
7088	0.9761175057	0.09251662683
7089	0.9761175057	0.09250565843
7090	0.9761067333	0.09249372813
7091	0.9761175057	0.09248239363
7092	0.9761390506	0.09247284331
7093	0.9761390506	0.09246153804
7094	0.9761767542	0.09244978362
7095	0.9761713679	0.09244131996
7096	0.9761713679	0.09243096939
7097	0.9761713679	0.09242037929
7098	0.9761821404	0.09240791664
7099	0.9761767542	0.09240061569
7100	0.9761767542	0.09239052631
7101	0.9761821404	0.0923787836
7102	0.9761767542	0.09236773945
7103	0.9761821404	0.0923583599
7104	0.9762036853	0.09234609889
7105	0.9762252301	0.09233413637
7106	0.9762306163	0.09232585297
7107	0.9762306163	0.09231644603
7108	0.9762306163	0.09230510866
7109	0.9762413888	0.09229545221
7110	0.976246775	0.09228543545
7111	0.9762521612	0.09227418623
7112	0.9762629337	0.09226396208
7113	0.9762413888	0.09225430426
7114	0.9762575474	0.09224545241
7115	0.976246775	0.09223627588
7116	0.9762575474	0.09222362238
7117	0.9762844785	0.09221209058
7118	0.9762521612	0.09220204176
7119	0.9762898648	0.09219009204
7120	0.9762790923	0.09217789893
7121	0.9762790923	0.09216715787
7122	0.9763006372	0.09215565652
7123	0.9763060234	0.09214431359
7124	0.9763060234	0.0921335132
7125	0.9763060234	0.09212469549
7126	0.9763114096	0.09211317795
7127	0.9763114096	0.09210234616
7128	0.9763221821	0.09209131535
7129	0.9763275683	0.09208215918
7130	0.9763544994	0.09207073843
7131	0.9763437269	0.09206213527
7132	0.9763491132	0.09205271935
7133	0.9763437269	0.09204210288
7134	0.976370658	0.09203074023
7135	0.9763760443	0.09202273326
7136	0.9763922029	0.09201286365
7137	0.9763760443	0.09200330814
7138	0.9763598856	0.09199352196
7139	0.9763598856	0.091982856
7140	0.9763437269	0.09197615237
7141	0.9763491132	0.09196821884
7142	0.9763598856	0.09195971694
7143	0.9763598856	0.09194910666
7144	0.9763652718	0.09193889022
7145	0.9763868167	0.09192901684
7146	0.9763922029	0.09191804883
7147	0.9763868167	0.09190892091
7148	0.9763975891	0.09189819165
7149	0.9764083616	0.09188754061
7150	0.9764029753	0.09187698168
7151	0.9763975891	0.09186888876
7152	0.9764083616	0.09185810679
7153	0.9764083616	0.09184822182
7154	0.976419134	0.09183838322
7155	0.9764245202	0.09182829303
7156	0.9764352927	0.09181847329
7157	0.9764299064	0.09180880174
7158	0.9764406789	0.09179923019
7159	0.9764406789	0.09179024773
7160	0.9764514513	0.09177908105
7161	0.9764514513	0.09177035374
7162	0.9764568375	0.09175976654
7163	0.9764352927	0.09174878937
